x,y,z,delta de t
-2.732,-10.772,-1.537,5
-2.127,-12.438,-2.426,5
-1.882,-13.224,-2.858,5
-1.834,-13.499,-3.023,5
-1.797,-13.462,-2.998,5
-1.632,-13.311,-2.92,5
-1.361,-13.064,-2.796,5
-1.592,-11.504,-2.023,5
-1.685,-10.406,-1.365,5
-1.598,-9.9,-0.859,5
-1.105,-9.24,0.504,5
-0.742,-8.762,1.554,5
-0.729,-8.675,1.789,5
-0.416,-8.56,1.955,5
-0.123,-8.503,2.086,5
-0.16,-8.664,2.16,5
-0.222,-9.12,1.505,5
-0.274,-9.319,1.083,5
-0.323,-9.541,0.873,5
-0.107,-9.914,0.562,6
0.29,-10.388,0.187,5
0.376,-10.622,0.039,5
0.504,-10.969,-0.067,5
0.677,-11.438,-0.129,5
0.69,-11.621,-0.099,5
0.555,-11.814,0.025,5
0.197,-12.061,0.297,5
0.012,-12.135,0.477,5
-0.233,-12.081,0.725,5
-0.739,-11.785,1.206,5
-0.969,-11.569,1.465,5
-1.143,-11.333,1.676,5
-1.563,-10.852,2.071,5
-1.837,-10.592,2.222,5
-2.038,-10.458,2.199,5
-2.458,-10.174,1.866,5
-2.649,-10.011,1.654,5
-2.624,-9.961,1.555,5
-2.575,-9.71,1.111,5
-2.531,-9.537,0.817,5
-2.494,-9.487,0.755,5
-2.255,-9.449,0.587,5
-2.045,-9.412,0.463,5
-1.971,-9.375,0.476,5
-1.999,-9.207,0.563,5
-2.059,-9.027,0.651,5
-2.108,-8.966,0.651,5
-2.23,-8.823,0.691,6
-2.382,-8.652,0.748,5
-2.456,-8.602,0.76,5
-2.516,-8.587,0.786,5
-2.566,-8.599,0.823,5
-2.455,-8.612,0.799,5
-2.399,-8.68,0.768,5
-2.411,-8.815,0.731,5
-2.368,-8.896,0.672,5
-2.305,-8.966,0.626,5
-2.216,-9.028,0.608,5
-2.106,-9.075,0.59,5
-1.914,-9.023,0.586,5
-1.753,-8.875,0.636,5
-1.67,-8.77,0.66,5
-1.606,-8.657,0.682,5
-1.458,-8.386,0.769,5
-1.332,-8.288,0.855,5
-1.223,-8.315,0.944,5
-1.186,-8.402,1.105,5
-1.173,-8.464,1.181,5
-1.186,-8.501,1.169,5
-1.198,-8.55,1.099,5
-1.234,-8.557,1.048,5
-1.308,-8.495,1.036,5
-1.392,-8.413,0.921,5
-1.441,-8.34,0.803,5
-1.392,-8.303,0.729,5
-1.405,-8.347,0.637,5
-1.44,-8.417,0.549,6
-1.465,-8.466,0.512,5
-1.416,-8.776,0.527,5
-1.322,-9.242,0.574,5
-1.333,-9.392,0.549,5
-1.385,-9.609,0.562,5
-1.471,-9.893,0.611,5
-1.486,-10.034,0.613,5
-1.498,-10.267,0.613,5
-1.511,-10.638,0.613,5
-1.555,-10.794,0.645,5
-1.624,-10.922,0.67,5
-1.735,-11.057,0.67,5
-1.761,-11.071,0.623,5
-1.759,-11.007,0.532,5
-1.746,-10.797,0.335,5
-1.718,-10.709,0.186,5
-1.667,-10.709,0.047,5
-1.507,-10.906,-0.224,5
-1.401,-11.028,-0.33,5
-1.34,-11.09,-0.306,5
-1.327,-11.238,-0.293,5
-1.309,-11.336,-0.315,5
-1.285,-11.373,-0.376,5
-1.13,-11.346,-0.581,5
-0.935,-11.377,-0.872,5
-0.873,-11.377,-0.959,5
-0.802,-11.337,-1.193,5
-0.725,-11.319,-1.401,6
-0.638,-11.393,-1.413,5
-0.388,-11.484,-1.468,5
-0.098,-11.59,-1.523,5
0.012,-11.738,-1.461,5
0.292,-12.121,-1.23,5
0.671,-12.648,-0.896,5
0.696,-12.808,-0.822,5
0.557,-12.926,-0.93,5
0.249,-13,-1.226,5
0.172,-12.889,-1.407,5
0.192,-12.631,-1.541,5
0.34,-12.162,-1.615,5
0.426,-11.993,-1.607,5
0.518,-11.881,-1.533,5
0.653,-11.77,-1.335,5
0.69,-11.741,-1.21,5
0.678,-11.752,-1.096,5
0.582,-11.825,-0.922,5
0.458,-11.848,-0.814,5
0.289,-11.832,-0.762,5
-0.413,-11.77,-0.959,5
-0.935,-11.702,-1.157,5
-1.293,-11.628,-1.354,5
-2.398,-11.156,-1.6,5
-3.191,-10.79,-1.706,5
-3.537,-10.58,-1.619,5
-4.529,-9.767,-1.964,5
-5.334,-9.044,-2.3,6
-5.544,-8.698,-2.485,5
-6.514,-8.001,-2.414,5
-7.466,-7.395,-2.273,5
-7.54,-7.494,-2.162,5
-7.598,-8.408,-1.656,5
-7.603,-9.639,-0.995,5
-7.27,-10.182,-0.662,5
-6.505,-11.184,-0.162,5
-5.415,-12.53,0.462,5
-5.032,-12.863,0.697,5
-3.939,-13.42,1.101,5
-3.54,-13.566,1.075,5
-3.1,-13.636,1.095,5
-2.408,-13.671,1.053,5
-1.273,-13.658,0.893,5
-1.092,-13.596,0.802,5
-1.28,-13.441,0.706,5
-1.872,-13.046,0.545,5
-2.135,-12.807,0.281,5
-2.319,-12.567,-0.074,5
-2.837,-11.949,-0.691,5
-3.185,-11.569,-1.086,5
-3.407,-11.33,-1.321,5
-3.37,-10.762,-1.334,5
-3.24,-10.409,-1.322,5
-3.018,-10.273,-1.285,5
-2.644,-10.056,-1.107,5
-2.281,-9.882,-1,6
-1.948,-9.783,-1.012,5
-1.25,-9.383,-1.118,5
-0.715,-9.034,-1.206,5
-0.74,-8.948,-1.206,5
-1.002,-8.569,-1.242,5
-1.322,-8.15,-1.285,5
-1.532,-8.002,-1.297,5
-1.804,-7.76,-1.239,5
-2.1,-7.479,-1.146,5
-2.261,-7.368,-1.122,5
-2.388,-7.224,-1.123,5
-2.487,-7.051,-1.148,5
-2.55,-7.036,-1.173,5
-2.659,-7.045,-1.197,5
-2.832,-7.082,-1.222,5
-2.918,-7.097,-1.214,5
-2.931,-7.122,-1.19,5
-2.82,-7.171,-1.14,5
-2.709,-7.23,-1.148,5
-2.618,-7.278,-1.173,5
-2.593,-7.278,-1.198,5
-2.576,-7.261,-1.231,5
-2.573,-7.225,-1.256,5
-2.634,-7.102,-1.194,5
-2.696,-6.979,-1.133,5
-2.87,-6.586,-1.014,5
-2.734,-6.438,-1.002,5
-2.69,-6.301,-0.943,5
-2.752,-6.177,-0.832,6
-2.825,-6.088,-0.699,5
-2.868,-6.006,-0.572,5
-2.855,-5.932,-0.461,5
-2.783,-5.788,-0.49,5
-2.725,-5.663,-0.539,5
-2.75,-5.638,-0.551,5
-2.687,-5.596,-0.625,5
-2.594,-5.556,-0.714,5
-2.532,-5.568,-0.751,5
-2.373,-5.685,-0.878,5
-2.158,-5.864,-1.059,5
-2.059,-5.926,-1.183,5
-1.824,-6.025,-1.406,5
-1.453,-6.16,-1.727,5
-1.436,-6.179,-1.895,5
-1.353,-6.195,-2.147,5
-1.147,-6.218,-2.536,5
-1.101,-6.224,-2.789,5
-1.081,-6.268,-3.036,5
-0.982,-6.417,-3.394,5
-0.883,-6.5,-3.623,5
-0.782,-6.684,-3.923,5
-0.671,-7.375,-4.701,5
-0.631,-7.892,-5.162,5
-0.637,-8.413,-5.503,5
-0.698,-9.944,-6.416,5
-0.7,-10.902,-6.964,5
-0.651,-11.371,-7.198,6
-0.37,-12.413,-7.774,5
-0.129,-13.096,-8.16,5
0.055,-13.306,-8.296,5
0.339,-13.167,-8.388,5
0.569,-12.944,-8.405,5
0.668,-12.648,-8.281,5
0.371,-11.435,-7.868,5
0.02,-10.182,-7.468,5
-0.139,-9.651,-7.382,5
-0.64,-8.571,-7.186,5
-1.217,-7.645,-6.863,5
-1.303,-7.522,-6.764,5
-1.496,-7.363,-6.495,5
-1.762,-7.182,-6.108,5
-1.799,-7.195,-6.059,5
-1.696,-7.365,-6.243,5
-1.437,-7.71,-6.687,5
-1.314,-7.874,-6.938,5
-1.162,-8.196,-7.264,5
-0.94,-8.813,-7.746,5
-0.97,-9.167,-7.823,5
-1.336,-9.724,-7.781,5
-2.472,-10.995,-7.658,5
-2.901,-11.711,-7.543,5
-3.029,-12.269,-7.294,5
-3.054,-13.158,-6.344,5
-2.996,-13.593,-5.741,5
-2.856,-13.787,-5.321,6
-2.276,-14.675,-4.321,5
-1.865,-15.395,-3.729,5
-1.618,-15.95,-3.532,5
-0.839,-16.932,-3.018,5
-0.231,-17.247,-3.043,5
0.188,-17.222,-3.228,5
0.819,-14.919,-4.247,5
1.321,-12.662,-4.944,5
1.444,-11.402,-4.573,5
1.28,-7.814,-2.375,5
1.011,-4.039,0.056,5
0.702,-2.595,1.006,5
-1.311,0.169,2.237,5
-4.058,3.381,3.555,5
-5.034,4.085,4.271,5
-6.682,4.257,3.836,5
-8.892,3.985,2.441,5
-8.783,2.977,0.849,5
-7.376,0.665,-0.633,5
-4.351,-3.284,-1.979,5
-2.855,-5.42,-2.191,5
-0.864,-8.792,-2.219,5
2.456,-15.001,-2.158,5
3.442,-17.719,-2.096,5
4.044,-21.292,-1.636,5
4.421,-22.112,-1.367,5
4.506,-22.413,-1.088,5
4.313,-21.993,-0.733,6
3.19,-18.437,0.08,5
2.691,-15.952,0.213,5
2.592,-14.167,-0.166,5
0.888,-10.154,-1.227,5
-0.377,-7.649,-1.887,5
-1.167,-6.785,-2.109,5
-2.335,-5.818,-1.21,5
-3.083,-5.223,-0.403,5
-3.083,-5.26,0.102,5
-1.862,-6.274,0.578,5
-0.589,-7.358,0.875,5
0.126,-8.074,0.715,5
0.824,-9.93,0.697,5
1.411,-11.945,0.742,5
1.485,-12.587,0.829,5
1.528,-13.473,0.953,5
1.551,-14.447,1.097,5
1.551,-14.534,1.184,5
1.081,-14.162,1.06,5
0.167,-13.36,0.739,5
-0.222,-12.926,0.68,5
-0.948,-12.074,0.564,5
-2.183,-10.605,0.355,5
-2.674,-10.039,0.198,5
-3.139,-9.432,0.038,5
-3.818,-8.407,-0.146,5
-4.067,-7.972,-0.256,5
-4.059,-7.766,-0.315,5
-3.59,-7.716,-0.265,6
-3.282,-7.74,-0.24,5
-3.041,-7.833,-0.215,5
-2.633,-8.204,-0.079,5
-2.321,-8.485,-0.018,5
-2.087,-8.695,-0.018,5
-1.84,-8.769,0.252,5
-1.626,-8.821,0.419,5
-1.453,-8.846,0.456,5
-1.326,-8.684,0.491,5
-1.204,-8.502,0.526,5
-1.123,-8.254,0.58,5
-1.208,-8.021,0.564,5
-1.316,-7.844,0.497,5
-1.378,-7.806,0.337,5
-1.414,-7.761,0.142,5
-1.448,-7.722,-0.041,5
-1.534,-7.747,-0.066,5
-1.519,-7.735,0.192,5
-1.44,-7.697,0.637,5
-1.563,-7.648,0.785,5
-1.711,-7.533,0.76,5
-1.884,-7.348,0.55,5
-1.941,-7.22,0.559,5
-1.934,-7.205,0.57,5
-1.835,-7.366,0.557,5
-1.911,-7.362,0.647,5
-1.902,-7.349,0.858,5
-1.581,-7.398,1.327,6
-1.493,-7.394,1.473,5
-1.527,-7.382,1.394,5
-1.719,-7.427,0.828,5
-1.799,-7.569,0.385,5
-1.759,-7.84,0.072,5
-1.735,-8.457,-0.248,5
-1.736,-8.869,-0.311,5
-1.76,-9.091,-0.139,5
-1.797,-9.684,-0.313,5
-1.731,-10.088,-0.483,5
-1.521,-10.211,-0.631,5
-1.129,-10.377,-0.49,5
-0.815,-10.511,-0.355,5
-0.728,-10.561,-0.331,5
-0.84,-10.78,-0.551,5
-1.007,-11.002,-0.774,5
-1.155,-11.039,-0.725,5
-1.181,-11.231,-0.471,5
-1.148,-11.49,-0.161,5
-1.148,-11.651,-0.235,5
-1.079,-11.928,-0.281,5
-0.956,-12.297,-0.305,5
-0.882,-12.395,-0.244,5
-0.775,-12.56,-0.447,5
-0.755,-12.765,-1.093,5
-0.829,-12.697,-1.354,5
-0.744,-12.684,-1.535,5
-0.41,-12.808,-1.708,6
-0.206,-12.931,-1.713,5
0.074,-13.242,-1.633,5
0.679,-14.118,-1.423,5
0.974,-14.582,-1.333,5
1.141,-14.862,-1.368,5
1.351,-15.121,-1.825,5
1.341,-15.168,-2.15,5
1.191,-15.06,-2.381,5
1.265,-14.739,-2.542,5
1.333,-14.551,-2.575,5
1.394,-14.502,-2.476,5
1.143,-14.36,-2.447,5
0.848,-14.226,-2.465,5
0.514,-14.115,-2.552,5
-0.303,-13.56,-2.411,5
-1.045,-13.002,-2.254,5
-1.353,-12.656,-2.167,5
-2.168,-11.984,-2.309,5
-2.957,-11.438,-2.47,5
-3.426,-11.142,-2.68,5
-4.191,-10.511,-2.835,5
-5.072,-9.727,-2.928,5
-5.282,-9.456,-2.669,5
-5.941,-9.431,-2.794,5
-7.003,-9.629,-3.263,5
-7.293,-10.224,-3.13,5
-7.434,-11.452,-2.275,5
-7.397,-13.526,-0.46,6
-6.907,-14.307,0.438,5
-5.92,-14.928,1.374,5
-4.019,-15.607,2.67,5
-3.153,-15.554,3.016,5
-2.423,-15.11,2.927,5
-1.065,-14.048,2.297,5
-0.711,-13.53,1.758,5
-0.953,-13.269,1.118,5
-1.916,-12.898,-0.646,5
-2.621,-12.681,-1.632,5
-3.158,-12.574,-2.021,5
-3.757,-12.457,-2.156,5
-3.896,-12.472,-2.084,5
-3.958,-12.521,-1.911,5
-3.762,-12.504,-1.503,5
-3.5,-12.536,-1.088,5
-3.167,-12.672,-0.706,5
-2.584,-12.748,-0.412,5
-2.049,-12.734,-0.298,5
-1.827,-12.5,-0.644,5
-1.596,-11.753,-0.477,5
-1.388,-10.88,-0.167,5
-1.326,-10.51,-0.266,5
-1.435,-9.532,-0.535,5
-1.654,-8.2,-0.899,5
-1.815,-7.867,-0.899,5
-1.981,-7.239,-0.74,5
-2.154,-6.313,-0.419,5
-2.14,-6.134,-0.343,6
-2.018,-6.086,-0.213,5
-1.746,-6.173,0.02,5
-1.475,-6.373,0.13,5
-1.185,-6.718,0.141,5
-0.852,-7.36,-0.031,5
-0.656,-7.627,0.051,5
-0.498,-7.758,0.221,5
-0.301,-7.87,0.382,5
-0.276,-7.894,0.393,5
-0.372,-7.837,0.339,5
-0.705,-7.43,0.499,5
-0.92,-7.068,0.64,5
-1.031,-6.747,0.764,5
-1.373,-5.942,0.851,5
-1.633,-5.355,0.905,5
-1.782,-5.071,0.918,5
-2.092,-4.212,1.114,5
-2.345,-3.468,1.268,5
-2.431,-3.122,1.28,5
-2.374,-2.681,1.312,5
-2.273,-2.314,1.329,5
-2.161,-2.302,1.28,5
-2.108,-2.344,1.183,5
-2.082,-2.413,1.063,5
-2.048,-2.48,0.947,5
-1.994,-2.572,0.794,5
-1.932,-2.682,0.611,5
-1.846,-2.731,0.5,6
-1.707,-2.815,0.302,5
-1.51,-2.939,0.006,5
-1.437,-3.04,-0.12,5
-1.397,-3.197,-0.352,5
-1.397,-3.456,-0.797,5
-1.287,-3.605,-1.051,5
-1.125,-3.783,-1.444,5
-0.891,-4.116,-2.358,5
-0.726,-4.275,-2.921,5
-0.596,-4.423,-3.504,5
-0.498,-4.905,-4.961,5
-0.548,-5.311,-5.879,5
-0.715,-5.749,-6.525,5
-1.209,-7.577,-8.538,5
-1.48,-8.938,-9.923,5
-1.529,-9.839,-10.688,5
-1.351,-12.826,-12.744,5
-1.154,-15.528,-14.58,5
-0.933,-16.963,-15.491,5
-0.48,-19.474,-16.372,5
-0.063,-21.687,-16.901,5
0.17,-22.736,-16.604,5
0.846,-22.791,-14.679,5
1.446,-22.349,-12.507,5
1.1,-21.251,-11.618,5
0.279,-17.939,-10.213,5
-0.709,-13.65,-8.646,5
-0.721,-11.897,-8.312,6
-0.873,-8.999,-7.999,5
-1.145,-5.122,-7.703,5
-1.429,-3.99,-7.76,5
-2.37,-2.805,-7.369,5
-4.16,-1.509,-6.394,5
-4.945,-2.124,-6.041,5
-5.521,-4.231,-5.535,5
-5.941,-8.823,-4.56,5
-6.061,-11.186,-3.604,5
-6.189,-14.103,-2.773,5
-6.523,-20.924,-2.378,5
-4.834,-23.277,-2.581,5
-3.157,-23.461,-2.768,5
1.978,-20.584,-4.657,5
4.405,-18.511,-4.548,5
4.736,-16.869,-2.832,5
0.983,-8.783,4.352,5
-1.87,-3.224,8.391,5
-3.722,-0.484,8.922,5
-7.519,6.077,5.87,5
-9.893,10.77,3.357,5
-9.56,11.721,2.283,5
-6.934,9.753,0.391,5
-4.055,6.912,-0.981,5
-1.882,3.455,-0.426,5
1.817,-4.185,0.87,5
5.622,-12.411,2.429,5
6.857,-15.102,3.811,6
7.699,-19.758,5.171,5
8.202,-25.348,6.335,5
7.326,-26.113,4.681,5
6.034,-26.828,1.328,5
4.98,-26.694,-2.546,5
3.83,-25.888,-4.272,5
2.364,-23.187,-5.072,5
0.451,-17.742,-4.64,5
-0.312,-15.073,-3.649,5
-1.493,-12.239,-2.379,5
-4.086,-7.943,-0.688,5
-5.147,-6.236,-0.165,5
-5.807,-5.317,0.048,5
-6.881,-4.132,0.579,5
-7.13,-3.691,0.774,5
-6.84,-3.797,0.799,5
-5.692,-5.229,0.948,5
-4.982,-6.311,0.995,5
-4.636,-7.101,0.958,5
-3.579,-9.155,0.479,5
-2.845,-10.539,0.15,5
-2.524,-11.07,0.015,5
-1.51,-12.041,0.11,5
-0.717,-12.797,0.149,5
-0.52,-13.032,0.026,5
0.121,-13.22,0.023,5
0.348,-13.136,-0.048,5
0.36,-12.964,-0.171,5
0.102,-12.097,-0.108,6
-0.257,-11.009,0.022,5
-0.467,-10.553,0.047,5
-0.993,-9.679,0.086,5
-1.729,-8.533,0.136,5
-1.939,-8.224,0.223,5
-1.942,-7.939,0.238,5
-1.72,-7.68,0.177,5
-1.692,-7.592,0.229,5
-1.643,-7.592,0.249,5
-1.532,-7.716,0.2,5
-1.482,-7.778,0.212,5
-1.387,-7.898,0.243,5
-1.14,-8.207,0.292,5
-0.974,-8.364,0.235,5
-0.815,-8.45,0.153,5
-0.543,-8.475,0.153,5
-0.44,-8.439,0.115,5
-0.452,-8.352,0.061,5
-0.637,-8.093,0.11,5
-0.784,-7.942,0.127,5
-0.895,-7.893,0.115,5
-1.185,-7.819,0.234,5
-1.374,-7.796,0.301,5
-1.411,-7.846,0.289,5
-1.65,-7.916,0.128,5
-1.803,-7.986,0.011,5
-1.692,-8.048,0.048,5
-1.703,-8.288,-0.035,6
-1.732,-8.548,-0.202,5
-1.682,-8.672,-0.535,5
-1.52,-8.747,-0.812,5
-1.309,-8.792,-1.04,5
-1.198,-8.805,-1.102,5
-0.89,-8.987,-1.32,5
-0.42,-9.308,-1.666,5
-0.198,-9.444,-1.801,5
-0.038,-9.542,-2.029,5
0.046,-9.593,-2.369,5
0.093,-9.629,-2.607,5
-0.035,-9.649,-2.374,5
-0.196,-9.748,-2.041,5
-0.395,-9.787,-1.845,5
-0.599,-9.812,-1.651,5
-0.785,-9.837,-1.355,5
-0.705,-9.896,-1.187,5
-0.484,-10.03,-1.063,5
-0.113,-10.536,-0.866,5
0.227,-10.854,-0.705,5
0.551,-11.049,-0.555,5
0.946,-11.505,-0.037,5
1.071,-11.783,0.194,5
0.911,-11.869,0.12,5
0.278,-12.071,-0.495,5
-0.26,-12.21,-1.036,5
-0.594,-12.234,-1.394,5
-1.194,-12.013,-2.101,6
-1.662,-11.79,-2.713,5
-1.65,-11.691,-2.898,5
-1.094,-11.968,-2.933,5
-0.334,-12.387,-2.911,5
0.216,-12.85,-2.772,5
0.814,-13.525,-2.596,5
1.418,-14.282,-2.42,5
1.69,-14.454,-2.519,5
2.083,-14.46,-2.611,5
2.59,-14.312,-2.697,5
2.713,-14.259,-2.688,5
2.71,-14.014,-2.459,5
2.55,-13.495,-1.928,5
2.304,-13.341,-1.707,5
1.912,-13.265,-1.538,5
1.233,-13.24,-1.378,5
0.818,-13.197,-1.312,5
0.202,-13.137,-1.338,5
-1.464,-13.038,-1.597,5
-2.388,-12.956,-1.726,5
-3.055,-12.839,-1.74,5
-4.734,-12.37,-1.37,5
-5.807,-12.079,-1.33,5
-6.406,-11.935,-1.553,5
-8.065,-12.467,-1.865,5
-8.021,-13.791,-1.471,5
-7.972,-14.384,-1.212,5
-6.729,-15.489,0.25,6
-5.533,-16.298,1.422,5
-4.656,-16.459,1.817,5
-3.019,-15.819,1.54,5
-1.576,-15.023,1.124,5
-1.292,-14.356,0.79,5
-1.18,-13.431,0.534,5
-1.2,-12.538,0.269,5
-1.558,-12.489,-0.248,5
-2.217,-12.476,-0.848,5
-3.044,-12.491,-1.47,5
-3.032,-12.565,-1.384,5
-2.862,-12.742,-1.055,5
-2.528,-13.026,-0.475,5
-2.52,-13.055,-0.161,5
-2.384,-13.01,0.009,5
-2.013,-12.874,-0.014,5
-1.829,-12.738,-0.122,5
-1.661,-12.456,-0.425,5
-1.36,-11.972,-0.851,5
-1.408,-11.63,-0.583,5
-1.534,-11.209,-0.267,5
-1.336,-10.395,-0.477,5
-1.279,-9.844,-0.461,5
-1.303,-9.392,-0.307,5
-1.328,-8.269,-0.085,5
-1.379,-7.62,0.136,5
-1.453,-7.398,0.358,5
-1.479,-7.031,0.472,5
-1.462,-6.802,0.531,6
-1.388,-6.765,0.518,5
-1.12,-6.761,0.689,5
-0.938,-6.753,0.883,5
-1,-6.728,1.068,5
-0.948,-6.656,1.054,5
-0.853,-6.58,0.998,5
-0.73,-6.543,1.011,5
-0.804,-6.185,0.949,5
-0.955,-5.726,0.86,5
-0.943,-5.726,0.848,5
-1.063,-5.575,0.985,5
-1.245,-5.323,1.111,5
-1.356,-5.199,1.148,5
-1.564,-5.025,1.276,5
-1.885,-4.79,1.511,5
-1.813,-4.455,1.543,5
-1.817,-4.038,1.6,5
-2.027,-3.495,1.736,5
-2.097,-3.27,1.742,5
-2.178,-3.119,1.714,5
-2.388,-2.959,1.677,5
-2.425,-2.841,1.571,5
-2.388,-2.767,1.422,5
-2.351,-2.829,1.2,5
-2.365,-2.883,1.081,5
-2.42,-2.944,1.018,5
-2.568,-3.228,0.685,5
-2.661,-3.42,0.443,6
-2.698,-3.518,0.295,5
-2.63,-4.026,-0.307,5
-2.599,-4.43,-0.762,5
-2.636,-4.64,-0.947,5
-2.736,-5.151,-1.683,5
-2.793,-5.576,-2.358,5
-2.719,-5.65,-2.629,5
-2.408,-6.071,-3.467,5
-2.05,-6.549,-4.381,5
-1.852,-6.746,-4.763,5
-1.411,-7.305,-5.696,5
-0.872,-8.037,-6.88,5
-0.773,-8.408,-7.386,5
-0.569,-9.37,-8.577,5
-0.273,-10.852,-10.367,5
-0.073,-11.521,-10.945,5
0.192,-12.818,-11.942,5
0.55,-14.966,-13.522,5
0.93,-15.845,-14.115,5
1.705,-16.755,-14.151,5
3.285,-18.088,-13.324,5
3.85,-18.301,-12.459,5
4.053,-17.964,-11.477,5
4.019,-16.849,-10.134,5
3.985,-15.734,-8.79,5
2.751,-14.285,-8.339,5
1.899,-12.68,-8.4,5
1.342,-11.561,-8.462,6
1.005,-10.787,-8.522,5
0.449,-8.923,-8.497,5
-0.14,-7.825,-8.363,5
-0.769,-7.603,-8.104,5
-3.421,-9.629,-7.37,5
-5.399,-11.46,-6.534,5
-5.868,-12.583,-5.596,5
-6.317,-15.531,-2.101,5
-6.671,-18.322,1.067,5
-6.77,-19.47,1.635,5
-5.267,-20.837,1.249,5
-3.305,-21.959,0.309,5
-2.403,-21.293,-1.492,5
-0.522,-18.254,-1.888,5
1.888,-13.827,-1.36,5
2.431,-12.037,-0.681,5
1.149,-8.133,2.405,5
-1.933,-2.14,7.873,5
-4.137,1.713,11.032,5
-6.93,5.373,10.321,5
-11.041,9.805,4.951,5
-12.303,11.482,0.617,5
-12.832,12.301,-2.309,5
-12.832,12.251,-2.346,5
-10.725,11.19,-0.478,5
-6.997,7.575,2.339,5
0.471,-5.214,6.4,5
4.053,-11.984,8.408,6
5.521,-15.83,9.103,5
7.472,-23.941,8.103,5
8.537,-28.322,6.77,5
8.845,-29.52,5.153,5
7.91,-28.376,-0.683,5
6.9,-27.031,-4.929,5
5.814,-25.463,-7.052,5
4.432,-19.351,-5.309,5
3.004,-14.1,-3.354,5
1.56,-11.754,-1.984,5
-2.363,-6.749,0.288,5
-5.902,-3.146,2.315,5
-6.668,-2.838,2.636,5
-6.763,-3.141,2.58,5
-6.495,-3.757,2.354,5
-5.915,-4.535,2.194,5
-4.595,-6.307,1.77,5
-2.768,-8.769,1.167,5
-2.422,-9.448,1.105,5
-1.761,-10.454,0.926,5
-0.749,-11.824,0.618,5
-0.419,-12.239,0.446,5
-0.043,-12.673,0.372,5
0.512,-13.278,0.446,5
0.734,-13.206,0.419,5
0.797,-12.75,0.416,5
0.624,-11.651,0.539,5
0.292,-10.976,0.68,6
-0.235,-10.327,0.8,5
-1.445,-8.944,0.775,5
-2.149,-8.234,0.758,5
-2.529,-7.963,0.739,5
-2.804,-7.902,0.604,5
-2.878,-7.916,0.467,5
-2.891,-7.965,0.331,5
-2.395,-8.405,-0.076,5
-2.022,-8.731,-0.37,5
-1.861,-8.867,-0.481,5
-1.258,-9.151,-0.698,5
-0.721,-9.362,-0.902,5
-0.511,-9.35,-1.038,5
-0.329,-9.179,-1.322,5
-0.195,-8.975,-1.587,5
-0.22,-8.839,-1.574,5
-0.285,-8.615,-1.322,5
-0.353,-8.37,-0.956,5
-0.255,-8.37,-0.746,5
-0.156,-8.336,-0.233,5
-0.057,-8.274,0.531,5
-0.093,-8.237,0.561,5
-0.027,-8.205,0.591,5
0.17,-8.181,0.628,5
0.17,-8.145,0.643,5
0.161,-8.157,0.685,5
0.076,-8.143,0.657,5
0.019,-8.159,0.661,6
-0.053,-8.225,0.615,5
-0.201,-8.422,0.38,5
-0.248,-8.62,0.162,5
-0.264,-8.811,-0.035,5
-0.388,-8.959,-0.158,5
-0.346,-9.042,-0.188,5
-0.185,-9.074,-0.154,5
0,-8.926,-0.203,5
0.119,-8.831,-0.27,5
0.169,-8.794,-0.357,5
0.298,-8.997,-0.867,5
0.351,-9.145,-1.238,5
0.264,-9.17,-1.325,5
0.096,-9.286,-1.177,5
-0.051,-9.385,-1.034,5
-0.1,-9.385,-1.034,5
-0.052,-9.394,-1.007,5
0.053,-9.419,-0.934,5
0.25,-9.505,-0.687,5
0.524,-9.981,-0.089,5
0.821,-10.656,0.675,5
0.784,-10.767,0.749,5
0.327,-10.999,0.588,5
-0.524,-11.345,0.205,5
-0.911,-11.381,-0.153,5
-1.623,-11.365,-0.709,5
-2.82,-11.291,-1.549,5
-3.072,-11.292,-1.804,6
-3.033,-11.296,-2.044,5
-2.688,-11.284,-2.464,5
-2.454,-11.403,-2.603,5
-2.081,-11.736,-2.586,5
-1.032,-12.736,-2.315,5
-0.516,-13.292,-2.31,5
-0.229,-13.623,-2.48,5
0.511,-14.042,-2.949,5
0.904,-14.285,-3.234,5
1.015,-14.384,-3.37,5
1.259,-14.46,-2.832,5
1.503,-14.535,-2.294,5
1.487,-14.657,-1.558,5
1.165,-14.704,-0.987,5
0.866,-14.763,-0.661,5
0.656,-14.862,-0.748,5
-0.484,-14.882,-1.099,5
-1.681,-14.876,-1.393,5
-2.298,-14.851,-1.294,5
-4.161,-14.554,-1.152,5
-6.401,-14.134,-1.028,5
-7.537,-13.714,-1.127,5
-8.666,-13.44,-1.291,5
-9.736,-13.286,-1.487,5
-9.403,-13.631,-1.314,5
-8.597,-14.36,-1.004,5
-7.288,-15.496,-0.547,5
-6.959,-15.617,-0.367,5
-6.318,-15.497,-0.206,6
-5.059,-15.102,-0.046,5
-4.363,-14.769,-0.008,5
-3.651,-14.374,0,5
-2.598,-13.787,0,5
-2.035,-13.547,-0.117,5
-2.031,-13.65,-0.436,5
-2.475,-13.835,-1.177,5
-2.843,-13.89,-1.594,5
-3.105,-13.85,-1.78,5
-2.624,-13.615,-1.508,5
-2.258,-13.445,-1.372,5
-1.999,-13.334,-1.36,5
-1.033,-12.78,-0.581,5
-0.423,-12.434,0.066,5
-0.336,-12.397,0.498,5
-0.549,-12.028,0.063,5
