x,y,z,dt
0.421,-2.126,-8.82,9
0.411,-2.116,-8.829,10
0.392,-2.116,-8.82,10
0.411,-2.116,-8.848,10
0.402,-2.145,-8.81,10
0.402,-2.135,-8.791,9
0.392,-2.106,-8.81,10
0.392,-2.106,-8.801,10
0.402,-2.116,-8.858,10
0.402,-2.135,-8.858,9
0.392,-2.135,-8.839,10
0.392,-2.126,-8.839,10
0.402,-2.135,-8.839,10
0.392,-2.154,-8.781,9
0.373,-2.154,-8.781,10
0.392,-2.097,-8.81,10
0.402,-2.097,-8.801,10
0.43,-2.059,-8.82,9
0.43,-2.087,-8.82,10
0.43,-2.097,-8.82,10
0.411,-2.126,-8.829,10
0.392,-2.135,-8.839,10
0.43,-2.126,-8.829,9
0.43,-2.116,-8.801,10
0.421,-2.135,-8.772,10
0.402,-2.145,-8.81,10
0.411,-2.145,-8.82,9
0.383,-2.154,-8.81,10
0.392,-2.126,-8.801,10
0.344,-2.135,-8.791,10
0.363,-2.126,-8.82,9
0.383,-2.135,-8.82,10
0.373,-2.154,-8.829,10
0.373,-2.116,-8.848,10
0.354,-2.116,-8.82,9
0.354,-2.106,-8.858,10
0.373,-2.097,-8.829,10
0.383,-2.097,-8.829,10
0.383,-2.116,-8.81,10
0.392,-2.116,-8.829,9
0.402,-2.106,-8.82,10
0.44,-2.087,-8.801,10
0.402,-2.087,-8.82,10
0.411,-2.068,-8.801,9
0.402,-2.087,-8.82,10
0.402,-2.078,-8.839,10
0.392,-2.097,-8.829,10
0.383,-2.106,-8.829,9
0.373,-2.106,-8.82,10
0.363,-2.106,-8.839,10
0.363,-2.126,-8.829,10
0.363,-2.126,-8.839,9
0.392,-2.087,-8.839,10
0.373,-2.116,-8.82,10
0.373,-2.116,-8.839,10
0.392,-2.126,-8.829,10
0.383,-2.145,-8.829,9
0.373,-2.135,-8.839,10
0.383,-2.135,-8.839,10
0.383,-2.135,-8.829,10
0.363,-2.145,-8.81,9
0.363,-2.135,-8.81,10
0.373,-2.145,-8.791,10
0.373,-2.145,-8.801,10
0.363,-2.154,-8.81,9
0.363,-2.145,-8.801,10
0.383,-2.126,-8.82,10
0.383,-2.135,-8.801,10
0.383,-2.116,-8.829,10
0.411,-2.116,-8.839,9
0.421,-2.106,-8.839,10
0.411,-2.126,-8.848,10
0.421,-2.126,-8.829,10
0.421,-2.145,-8.829,9
0.43,-2.106,-8.839,10
0.44,-2.135,-8.82,10
0.45,-2.126,-8.829,10
0.421,-2.106,-8.81,9
0.43,-2.116,-8.82,10
0.411,-2.116,-8.81,10
0.392,-2.087,-8.81,10
0.383,-2.087,-8.839,9
0.392,-2.116,-8.848,10
0.373,-2.135,-8.839,10
0.363,-2.154,-8.839,10
0.373,-2.154,-8.848,10
0.392,-2.173,-8.81,9
0.373,-2.173,-8.762,10
0.421,-2.154,-8.801,10
0.411,-2.116,-8.839,10
0.459,-2.106,-8.848,9
0.459,-2.087,-8.829,10
0.459,-2.097,-8.82,10
0.45,-2.116,-8.839,10
0.43,-2.126,-8.82,9
0.421,-2.126,-8.801,10
0.392,-2.126,-8.753,10
0.363,-2.116,-8.724,10
0.344,-2.087,-8.753,9
0.344,-2.097,-8.772,10
0.335,-2.078,-8.81,10
0.344,-2.087,-8.887,10
0.354,-2.116,-8.887,10
0.325,-2.145,-8.848,9
0.344,-2.135,-8.839,10
0.316,-2.145,-8.801,10
0.296,-2.154,-8.772,10
0.296,-2.154,-8.772,9
0.277,-2.145,-8.753,10
0.287,-2.154,-8.762,10
0.268,-2.145,-8.762,10
0.277,-2.106,-8.734,9
0.277,-2.087,-8.772,10
0.287,-2.116,-8.829,10
0.325,-2.106,-8.858,10
0.373,-2.087,-8.868,10
0.411,-2.126,-8.906,9
0.44,-2.135,-8.858,10
0.45,-2.097,-8.848,10
0.469,-2.106,-8.81,10
0.469,-2.126,-8.772,9
0.469,-2.116,-8.781,10
0.488,-2.126,-8.762,10
0.497,-2.135,-8.772,10
0.497,-2.116,-8.781,10
0.536,-2.097,-8.82,9
0.507,-2.087,-8.839,10
0.497,-2.097,-8.868,10
0.488,-2.116,-8.868,9
0.469,-2.126,-8.858,10
0.44,-2.126,-8.877,10
0.43,-2.164,-8.839,10
0.373,-2.173,-8.829,9
0.344,-2.164,-8.781,10
0.325,-2.126,-8.772,10
0.316,-2.116,-8.791,10
0.316,-2.106,-8.829,10
0.335,-2.097,-8.848,9
0.335,-2.126,-8.868,10
0.335,-2.145,-8.839,10
0.325,-2.116,-8.81,10
0.325,-2.097,-8.781,10
0.316,-2.087,-8.82,9
0.344,-2.087,-8.791,10
0.373,-2.078,-8.839,10
0.392,-2.078,-8.839,9
0.421,-2.059,-8.896,10
0.411,-2.078,-8.906,10
0.459,-2.087,-8.848,10
0.459,-2.087,-8.877,10
0.459,-2.078,-8.858,9
0.459,-2.087,-8.82,10
0.469,-2.116,-8.829,10
0.469,-2.116,-8.791,10
0.469,-2.135,-8.791,9
0.44,-2.135,-8.772,10
0.44,-2.154,-8.781,10
0.411,-2.135,-8.734,10
0.392,-2.145,-8.801,9
0.421,-2.193,-8.82,10
0.421,-2.164,-8.848,10
0.402,-2.145,-8.848,10
0.411,-2.145,-8.858,9
0.411,-2.145,-8.858,10
0.421,-2.135,-8.848,10
0.411,-2.145,-8.801,10
0.402,-2.145,-8.743,10
0.411,-2.078,-8.791,9
0.402,-2.078,-8.772,10
0.402,-2.068,-8.791,10
0.421,-2.059,-8.81,10
0.383,-2.068,-8.829,9
0.354,-2.097,-8.887,10
0.306,-2.106,-8.896,10
0.277,-2.116,-8.916,10
0.258,-2.164,-8.868,9
0.268,-2.164,-8.839,10
0.287,-2.135,-8.781,10
0.287,-2.145,-8.753,10
0.325,-2.145,-8.753,9
0.335,-2.145,-8.743,10
0.392,-2.164,-8.743,10
0.421,-2.193,-8.753,10
0.43,-2.193,-8.734,10
0.459,-2.193,-8.753,9
0.469,-2.164,-8.734,10
0.488,-2.183,-8.781,10
0.536,-2.221,-8.81,10
0.517,-2.24,-8.839,9
0.526,-2.231,-8.887,10
0.488,-2.202,-8.877,10
0.478,-2.173,-8.82,10
0.45,-2.173,-8.801,9
0.459,-2.164,-8.762,10
0.459,-2.135,-8.81,10
0.469,-2.135,-8.753,10
0.43,-2.126,-8.772,9
0.45,-2.135,-8.781,10
0.44,-2.135,-8.82,10
0.421,-2.135,-8.829,10
0.421,-2.145,-8.81,10
0.373,-2.106,-8.781,9
0.363,-2.087,-8.762,10
0.325,-2.116,-8.743,10
0.306,-2.106,-8.753,10
0.296,-2.116,-8.829,9
0.296,-2.145,-8.839,10
0.316,-2.135,-8.848,10
0.306,-2.135,-8.887,10
0.316,-2.154,-8.868,9
0.335,-2.193,-8.868,10
0.344,-2.193,-8.877,10
0.344,-2.164,-8.858,10
