x,y,z,dt
0.565,-13.072,-5.822,10
0.756,-11.338,-4.616,9
0.469,-9.366,-3.485,10
-0.775,-8.475,-3.122,10
-2.24,-8.638,-3.83,10
-3.38,-9.097,-5.114,9
-3.955,-9.145,-6.071,10
-3.687,-8.935,-5.286,10
-2.844,-8.743,-4.491,10
-1.953,-8.456,-3.438,10
-1.407,-7.824,-3.026,9
-0.66,-6.588,-2.518,10
-0.21,-5.075,-2.231,10
-0.21,-5.075,-2.231,10
-0.114,-3.754,-1.417,9
0.114,-2.892,-1.407,10
0.057,-2.432,-1.647,10
-0.229,-2.576,-1.953,10
-0.612,-3.476,-2.518,9
-0.823,-4.146,-2.652,10
-1.13,-4.596,-2.585,10
-1.13,-5.238,-2.547,10
-0.335,-5.267,-2.777,9
0.172,-4.855,-3.15,10
0.469,-4.089,-3.964,10
0.622,-3.447,-4.548,10
0.612,-3.275,-4.204,10
0.584,-3.466,-3.208,9
0.708,-3.313,-2.528,10
0.938,-3.15,-2.164,10
0.909,-3.227,-2.02,10
0.823,-3.964,-1.867,9
0.823,-4.941,-1.292,10
0.507,-6.397,-0.842,10
-0.354,-7.508,-0.363,10
-0.919,-8.264,0.181,10
-1.072,-8.714,0.306,9
-0.852,-9.136,-0.277,10
-0.095,-9.557,-1.58,10
1.043,-10.017,-3.83,9
1.81,-10.85,-6.924,10
1.446,-11.635,-9.902,10
-0.67,-11.597,-9.835,10
-2.403,-10.486,-6.876,10
-2.786,-9.94,-2.576,9
-2.375,-9.864,0.804,10
-2.279,-9.969,0.086,10
-2.049,-10.342,-2.078,10
-1.283,-10.304,-4.137,9
-0.239,-10.304,-4.367,10
1.426,-11.626,-3.552,10
3.801,-13.991,-7.105,10
6.78,-14.805,-8.944,9
8.389,-12.966,-1.283,10
4.979,-13.177,4.673,10
0.948,-16.203,1.905,10
-0.047,17.142,-6.789,10
4.596,13.129,-11.051,9
6.971,-19.699,-6.579,10
3.945,-10.026,0.124,10
-3.361,-4.96,-0.689,10
-7.144,-2.087,-3.284,9
-3.629,-1.666,-0.545,10
-0.478,-5.018,3.179,10
0.861,-11.607,2.585,10
1.369,-19.057,-2.126,9
1.733,17.132,-6.358,10
3.629,19.153,-5.458,10
6.11,-14.068,-2.087,10
6.435,-8.724,-0.45,9
5.238,-7.201,0,10
3.246,-7.546,0,10
1.991,-7.565,-0.239,10
1.302,-7.364,-1.034,10
1.177,-7.632,-1.819,9
1.264,-8.456,-2.001,10
1.264,-8.456,-2.001,10
1.216,-9.097,-1.235,10
0.823,-9.442,-0.651,9
0.526,-9.289,-0.402,10
0.737,-8.437,-0.411,10
1.197,-7.46,-0.785,10
1.331,-6.789,-1.34,9
1.063,-6.789,-1.905,10
1.082,-7.086,-2.154,10
1.426,-7.038,-2.078,10
1.493,-7.105,-2.202,9
1.197,-7.201,-2.652,10
0.852,-6.876,-2.978,10
0.593,-6.358,-2.949,10
0.45,-5.803,-2.758,10
0.622,-5.688,-2.173,9
0.871,-5.899,-0.919,10
1.053,-6.081,0.517,10
1.216,-6.301,1.331,10
1.522,-6.703,1.34,9
1.924,-7.029,1.12,10
2.432,-7.086,0.028,10
2.767,-7.556,-0.756,10
3.15,-8.073,-1.139,9
3.208,-8.552,-0.928,10
3.198,-8.552,-0.881,10
2.959,-8.398,-1.513,10
2.499,-8.255,-2.327,9
1.877,-8.264,-2.461,10
1.541,-8.169,-1.733,10
1.235,-8.226,-1.091,10
0.804,-8.753,-1.723,10
0.766,-9.624,-3.131,9
0.976,-10.63,-4.031,10
1.197,-12.095,-4.175,10
1.57,-14.537,-4.299,10
2.221,-16.883,-4.587,9
1.407,-17.362,-6.818,10
-1.446,-17.027,-8.714,10
-4.338,-17.18,-7.536,10
-4.568,-16.606,-4.625,10
-3.083,-16.184,-2.652,9
0.335,-15.006,-2.039,10
2.987,-14.413,-3.016,10
3.246,-13.8,-5.774,9
1.426,-11.865,-8.532,10
-1.388,-9.165,-8.714,10
-2.595,-7.747,-6.33,10
-1.829,-6.943,-4.635,10
-0.057,-7.192,-4.213,9
1.647,-8.188,-5.133,10
2.221,-9.203,-5.899,10
0.708,-10.132,-6.397,10
-1.312,-10.409,-6.454,9
-1.723,-9.825,-5.621,10
-1.321,-8.408,-5.094,10
-1.474,-7.134,-4.644,10
-1.637,-6.339,-3.639,10
-1.283,-5.487,-3.102,9
-1.254,-5.018,-2.394,10
-1.541,-4.539,-1.292,10
-1.465,-3.773,-0.89,9
-0.66,-2.901,-1.149,10
-0.66,-2.901,-1.149,10
0.526,-2.106,-2.097,10
1.225,-1.647,-3.064,10
1.407,-1.599,-3.849,9
1.513,-1.896,-3.734,10
1.57,-2.518,-2.461,10
1.139,-3.332,-0.689,10
0.402,-4.414,1.455,9
-0.565,-5.899,3.303,10
-1.465,-7.364,3.926,10
-2.173,-8.485,3.552,10
-2.47,-8.973,2.384,9
-2.47,-9.059,1.015,10
-2.71,-9.05,-0.153,10
-2.978,-8.829,-1.331,10
-3.055,-8.714,-3.112,10
-2.94,-9.03,-7.019,9
-2.518,-8.868,-14.049,10
-1.714,-7.757,-17.439,10
-1.944,-7.479,-13.417,10
-2.011,-7.69,-5.995,9
-0.277,-7.872,2.518,10
0.153,-7.91,5.372,10
-1.005,-9.883,5.736,10
-0.411,-11.702,4.347,10
0.727,-13.781,0.057,9
2.643,-16.242,-6.253,10
5.908,-17.199,-11.587,10
7.795,-15.217,-8.121,10
6.11,-12.469,1.015,9
2.48,-11.243,2.901,10
-1.273,-10.773,-1.063,10
-2.537,-11.07,-3.648,10
-0.689,-12.181,-2.145,9
0.804,-15.916,-4.175,10
2.212,19.804,-8.647,10
4.299,17.937,-8.015,10
3.169,-18.224,-3.141,9
-0.086,-12.67,0.287,10
-1.972,-9.816,-0.986,10
-1.781,-9.145,-2.442,10
-0.277,-9.634,-1.599,10
1.034,-10.429,-0.737,9
2.03,-11.415,-1.877,10
2.767,-12.401,-3.859,10
3.648,-12.181,-2.173,10
3.907,-11.185,0.785,9
3.39,-10.668,1.857,10
3.169,-10.678,1.197,10
3.055,-9.873,-0.277,10
2.403,-8.571,-1.79,9
1.082,-7.536,-2.691,10
0.095,-7.086,-2.528,10
-0.258,-7.249,-1.503,10
0.095,-7.441,-0.45,9
0.66,-7.268,0.057,10
0.871,-6.77,-0.239,10
1.034,-6.244,-0.881,10
1.359,-5.688,-0.986,9
1.455,-5.382,-0.746,10
0.986,-5.401,-0.9,10
0.478,-5.554,-1.407,10
0.478,-5.554,-1.407,9
0.162,-5.861,-1.57,10
-0.086,-6.339,-1.972,10
0.143,-6.713,-1.867,10
0.651,-6.531,-1.216,10
0.842,-6.569,-1.312,9
1.11,-7.077,-1.426,10
1.829,-7.872,-0.756,10
2.671,-8.274,0.21,10
3.39,-8.398,0.574,9
3.141,-8.542,-0.718,10
3.102,-8.571,-2.987,10
3.38,-8.638,-3.39,10
3.62,-8.504,-1.35,9
3.438,-8.389,0,10
2.94,-8.35,-0.488,10
2.825,-8.226,-1.733,10
