x,y,z,dt
3.102,8.485,3.428,10
1.599,5.918,3.926,10
2.461,4.137,4.74,10
2.949,2.442,5.966,9
3.179,1.551,4.769,10
3.112,-0.162,3.198,10
2.595,-2.767,2.173,10
1.838,-7.163,1.283,10
0.191,-14.46,-2.796,9
-2.442,14.413,-11.587,10
-8.082,14.652,19.163,10
-13.168,-19.756,-16.472,10
-7.038,-6.627,8.925,9
-2.355,-0.383,15.792,10
2.308,1.225,14.556,10
11.291,-1.532,3.093,10
16.28,-5.688,-2.03,9
14.03,-16.108,4.146,10
14.863,10.553,-13.187,10
15.993,18.444,-6.789,10
11.999,-13.579,1.685,9
8.418,-14.154,-1.723,10
6.78,-15.887,-0.632,10
5.793,-19.191,1.312,10
5.181,17.468,2.911,10
2.489,11.511,4.041,9
-5.056,3.696,0.632,10
-12.373,2.604,-3.581,10
-13.551,6.675,-3.055,10
-13.579,14.192,-2.652,9
-8.858,-18.904,-7.661,10
-0.881,-13.043,-12.861,10
4.702,-8.887,-13.838,10
5.544,-9.203,-8.485,9
4.941,-9.787,-3.869,10
3.811,-7.192,-2.499,10
3.811,-7.192,-2.499,10
0.392,-5.841,-1.666,10
-1.915,-3.83,-0.881,9
-3.562,-1.982,-1.829,10
-5.707,-1.359,-3.591,10
-7.182,-1.063,-3.773,10
-7.058,-1.12,-3.514,9
-5.995,-2.24,-2.135,10
-4.481,-3.6,-0.296,10
-3.198,-4.769,0.574,10
-2.614,-5.477,1.177,9
-2.767,-4.079,2.288,10
-2.729,-1.493,2.844,10
-2.279,1.312,2.212,10
-1.34,3.39,0.746,9
0.43,3.61,-1.513,10
2.834,2.308,-5.209,10
3.39,0.497,-4.654,10
2.03,-1.963,-0.172,9
1.225,-4.625,2.729,10
1.158,-8.159,4.424,10
2.279,-14.585,5.736,10
7.029,13.761,5.046,10
7.795,3.715,-7.354,9
5.046,3.093,-18.914,10
9.701,2.595,-14.02,10
10.448,2.595,-6.665,10
8.82,2.643,-2.834,9
8.734,7.383,-1.963,10
7.565,16.452,0,10
2.92,-18.253,0.411,10
-0.814,-14.077,-3.007,9
-1.331,-10.026,-7.201,10
-2.011,-7.489,-11.185,10
-2.959,-7.431,-8.408,10
-2.719,-7.92,-5.123,9
-2.461,-7.316,-2.049,10
-0.986,-4.999,0,10
1.857,-2.413,0.057,10
3.926,-0.756,0.603,10
4.778,0.766,2.001,9
4.759,2.25,3.294,10
4.548,3.246,4.97,10
4.386,4.817,5.602,10
4.826,7.067,5.104,9
