x,y,z,dt
-0.162,-4.73,1.369,9
-1.379,-5.918,0.469,10
-2.537,-6.971,-0.517,10
-3.294,-7.967,-1.647,10
-2.92,-8.676,-2.624,9
-1.264,-9.011,-3.466,10
1.091,-9.251,-4.386,10
3.696,-10.055,-5.468,10
6.33,-11.31,-6.387,9
8.59,-12.334,-7.738,10
10.132,-12.258,-9.346,10
10.486,-11.003,-9.95,10
9.088,-9.308,-8.801,10
9.088,-9.308,-7.747,9
6.646,-8.398,-7.747,10
4.098,-8.427,-6.426,10
1.493,-9.366,-4.05,9
1.024,-10.601,0.497,10
3.122,-9.5,8.025,10
4.328,-9.241,8.667,10
5.114,-10.86,6.263,10
7.345,-11.923,6.062,9
9.854,-12.363,6.885,10
10.639,-13.895,4.855,10
13.12,-15.504,-2.049,10
14.508,-15.83,-1.972,9
13.168,-14.901,4.376,10
12.583,-12.804,2.451,10
9.528,-11.635,1.474,10
7.958,-11.338,4.127,9
7.498,-10.266,4.692,10
6.54,-9.385,3.007,10
5.315,-9.05,0.756,10
4.635,-9.117,0.603,10
4.635,-9.461,1.359,9
4.596,-9.816,1.321,10
3.974,-10.103,-0.277,10
3.083,-10.132,-2.566,10
2.279,-9.854,-2.882,9
1.819,-9.356,-0.842,10
2.461,-8.59,0.823,10
3.275,-7.575,1.292,10
3.955,-6.588,0.928,9
4.118,-5.497,-0.316,10
4.338,-4.865,-0.612,10
4.52,-4.999,0.086,10
4.797,-5.276,0.335,9
5.363,-5.401,-0.373,10
6.311,-5.267,-2.193,10
7.489,-4.826,-5.075,10
8.418,-4.97,-5.87,10
8.963,-6.177,-3.447,9
8.523,-7.862,-2.48,10
7.766,-9.461,-4.213,10
7.163,-9.787,-3.782,10
6.962,-9.117,-1.13,9
7.307,-9.222,-0.181,10
8.628,-9.567,-0.306,10
10.256,-9.797,-0.172,10
10.812,-9.921,0.402,9
11.798,-9.979,0.43,10
11.903,-9.672,0.153,10
11.52,-10.103,-0.114,10
10.62,-11.348,-1.618,9
8.647,-11.894,-2.126,10
6.837,-11.769,-0.814,10
6.426,-10.965,2.078,10
6.722,-10.122,4.252,10
6.991,-9.892,5.305,9
7.354,-10.544,4.807,10
8.13,-11.683,1.886,10
10.591,-13.091,-3.15,10
12.478,-13.608,-3.916,9
12.478,-13.608,-1.493,10
12.966,-13.091,-1.493,10
12.526,-11.769,2.25,10
10.821,-9.95,4.884,9
9.509,-8.312,5.659,10
8.858,-6.521,5.008,10
7.766,-4.28,3.6,10
5.209,-3.533,2.288,10
3.064,-3.811,1.656,9
1.647,-4.453,1.877,10
1.005,-5.276,2.604,10
1.302,-6.014,3.466,10
1.963,-6.742,4.05,9
2.71,-7.469,4.347,10
3.035,-8.14,4.434,10
2.834,-8.734,4.357,10
2.068,-9.184,4.309,9
1.082,-9.03,3.715,10
-0.009,-8.303,2.796,10
-1.197,-7.144,1.982,10
-1.991,-5.908,1.474,10
-2.317,-4.558,0.804,9
-1.675,-3.026,0.095,10
0.478,-1.742,-1.082,10
3.074,-1.819,-2.183,10
5.19,-3.62,-2.882,9
7.661,-7.603,-4.395,10
11.971,-13.675,-14.528,10
15.418,-17.535,13.761,10
14.097,-18.128,-11.31,9
11.099,-16.108,0.689,10
8.341,-12.076,5.525,10
5.133,-8.178,3.964,10
1.57,-5.813,0.067,9
-1.053,-4.386,-2.853,10
-0.89,-3.744,-2.518,10
2.24,-4.434,1.063,10
7.058,-7.508,0.756,9
14.116,-13.407,-6.665,10
18.55,-15.552,-0.344,10
15.313,-13.024,15.227,10
10.955,-11.022,16.903,10
7.268,-7.948,9.481,9
3.265,-3.055,-5.075,10
1.254,-1.407,-4.759,10
2.489,-2.48,3.371,10
4.414,-4.692,7.718,9
5.841,-7.134,8.724,10
7.125,-9.864,8.35,10
8.839,-12.631,2.48,10
10.668,-14.738,-4.96,9
9.069,-13.618,-0.44,10
7.029,-10.649,2.231,10
5.688,-8.063,1.388,10
4.673,-6.694,0.584,10
3.936,-6.426,0.565,9
3.945,-6.78,0.785,10
4.252,-7.134,0.948,10
4.855,-7.383,0.919,10
5.688,-7.316,0.775,9
5.688,-7.316,0.775,10
6.378,-7.345,0.775,10
6.837,-7.422,0.995,10
7.086,-7.326,1.465,9
6.569,-7.125,1.551,10
6.081,-6.646,1.532,10
5.746,-6.148,1.561,10
5.487,-5.669,1.331,9
5.276,-5.315,0.833,10
5.104,-5.238,-0.105,10
4.865,-5.679,-0.919,10
4.922,-6.933,-1.12,9
5.439,-8.504,-0.756,10
6.311,-9.749,-0.612,10
6.943,-10.553,-1.331,10
6.933,-10.457,-2.461,10
5.937,-9.931,-2.652,9
4.999,-9.825,-2.384,10
4.568,-10.084,-2.078,10
4.692,-10.39,-1.177,10
5.669,-10.141,0.344,9
6.665,-9.576,0.9,10
7.268,-8.762,0.785,10
7.632,-7.795,-0.287,10
7.709,-7.077,-0.881,10
7.632,-7.259,-0.756,9
8.303,-8.006,-0.746,10
9.03,-8.322,-1.177,10
9.212,-8.274,-1.158,10
9.107,-8.619,-0.603,9
9.26,-9.931,-0.545,10
9.442,-11.654,-1.12,10
9.107,-12.469,-1.292,10
8.303,-12.43,-0.057,9
8.121,-11.616,2.394,10
8.207,-10.438,4.616,10
7.776,-9.768,5.238,10
7.45,-9.538,4.165,9
7.776,-9.184,1.905,10
8.264,-9.155,-0.938,10
8.868,-9.346,-2.365,10
9.691,-9.136,-1.647,9
10.074,-8.734,0.21,10
9.701,-8.552,1.963,10
9.327,-8.37,2.729,10
8.877,-8.465,2.624,10
7.862,-8.657,2.47,9
6.205,-8.877,2.882,10
4.807,-9.002,3.38,10
3.62,-8.858,3.639,10
2.901,-8.303,3.438,9
2.815,-7.584,3.122,10
3.227,-6.847,2.844,10
3.84,-6.406,2.662,10
4.338,-6.33,2.681,9
4.28,-6.493,2.336,10
3.466,-6.914,2.193,10
2.26,-7.211,2.173,10
0.823,-7.192,2.106,9
-0.392,-7.192,1.905,10
-0.392,-6.799,1.905,10
-1.379,-6.042,1.369,10
